b bgt,box_x,box_y,box_z,f_sweep_start,f_sweep_stop,detuning_hz_sim_result,Q_sim_result,use_PLL,PLL_filter_BW_cycles,f_sweep_rate,orientation,periodic_bc,particle_dia,force_amp,grav_y,num_damping,damp_gravity,num_damp_fix,time_step,ball_gen_method,settled_packing,seed,packing_factor_bg8,verlet_dist,q_Factor,beam_length,beam_height,pocket_height,pocket_len,pocketLoc1,pocketLoc2,pocketLoc2_Y,mode_num,modal_method,beam_kappa,beam_young,solution_method,q_guess,force_method,base_excitation,distribution,restitution_coeff,cn,beta_n,wall_frict_angle,sphere_frict_angle,include_vel_scale,young_mod,poisson,normalCohesion,n_windows_per_pocket,sidewall_frict,Mindlin_Type,eta_roll,roll_frict,timestep_val,StokesDrag,BottomWallKFactor,DMT_gamma,DMT_cutoff,comment,,,,,,,,,,,,,,,,,,
2512,0.0012,0.002,0.002,450,450,0,11,0.00015,0.00045,-31.6,-9.81,0,0.003,1,-1,15,1,0.6,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,25,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6_column1x25_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.23,0.23,30000000,0.83,0,1,0,0,0,CundallStrack,test compression,,,,,,,,,,,,,,,,,,,,,,,,,
2513,0.0012,0.002,0.002,450,450,0,11,0.00015,0.00045,-31.6,-9.81,0,0.003,1,-1,15,1,0.6,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,3,Hollow2mmVertRibs6x6_modes.csv,test_column1x3_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.23,0.23,30000000,0.83,0,1,0,0,0,CundallStrack,test compression,,,,,,,,,,,,,,,,,,,,,,,,,
2514,0.0012,0.002,0.000212,450,450,0,12,4.50E-05,0.000135,31.6,-9.81,0,0.003,1,-1,15,1,0.6,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,25,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6_column1x25_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.23,0.23,30000000,0.83,0,1,0,0,0,CundallStrack,"30 mm box, x_wall_friction",,,,,,,,,,,,,,,,,,,,,,,,,
2515,0.0012,0.002,0.000212,450,450,0,12,1.50E-05,4.50E-05,31.6,-9.81,0,0.003,1,-1,15,1,0.6,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,25,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6_column1x25_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.23,0.23,30000000,0.83,0,1,0,0,0,CundallStrack,"30 mm box, x_wall_friction",,,,,,,,,,,,,,,,,,,,,,,,,
2516,0.0012,0.002,0.000212,450,450,0,11,1.50E-05,4.50E-05,31.6,-9.81,0,0.003,0,-1,15,1,0.6,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,25,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6_column1x25_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.23,0.23,30000000,0.83,0,1,0,0,0,CundallStrack,Like 2504 with without numerical damping on gravity,,,,,,,,,,,,,,,,,,,,,,,,,
2517,0.0012,0.002,0.000212,450,450,0,11,4.50E-05,0.000135,31.6,-9.81,0,0.003,1,-1,15,1,0.6,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,25,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6_column1x25_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.23,0.23,30000000,0.83,0,1,0,0,0,CundallStrack,"30 mm box, x_wall_friction",,,,,,,,,,,,,,,,,,,,,,,,,
2518,0.0012,0.002,0.000212,450,450,0,12,4.50E-05,0.000135,31.6,-9.81,0,0.003,1,-1,15,1,0.55,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,25,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6_column1x25_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.23,0.23,30000000,0.83,0,1,0,0,0,CundallStrack,"30 mm box, x_wall_friction",,,,,,,,,,,,,,,,,,,,,,,,,
2519,0.0012,0.002,0.000212,450,450,0,11,4.50E-05,0.000135,31.6,-9.81,0,0.003,1,-1,15,1,0.55,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,25,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6_column1x25_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.23,0.23,30000000,0.83,0,1,0,0,0,CundallStrack,"30 mm box, x_wall_friction",,,,,,,,,,,,,,,,,,,,,,,,,
2520,0.0012,0.002,0.000212,450,450,0,12,4.50E-05,0.000135,316,-9.81,0,0.003,1,-1,15,1,0.55,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,25,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6_column1x25_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.23,0.23,30000000,0.83,0,1,0,0,0,CundallStrack,"30 mm box, x_wall_friction",,,,,,,,,,,,,,,,,,,,,,,,,
2521,0.0012,0.002,0.000212,450,450,0,11,4.50E-05,0.000135,316,-9.81,0,0.003,1,-1,15,1,0.55,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,25,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6_column1x25_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.23,0.23,30000000,0.83,0,1,0,0,0,CundallStrack,"30 mm box, x_wall_friction",,,,,,,,,,,,,,,,,,,,,,,,,
2522,0.0012,0.001,0.0005,450,450,0,12,4.50E-05,0.000135,316,-9.81,0,0.003,0,-1,15,1,0.55,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,25,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6_column1x25_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.23,0.23,30000000,0.83,0,1,0,0,0,CundallStrack,"30 mm box, x_wall_friction",,,,,,,,,,,,,,,,,,,,,,,,,
2523,0.0012,0.001,0.0005,450,450,0,11,4.50E-05,0.000135,316,-9.81,0,0.003,0,-1,15,1,0.55,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,25,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6_column1x25_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.23,0.23,30000000,0.83,0,1,0,0,0,CundallStrack,"30 mm box, x_wall_friction",,,,,,,,,,,,,,,,,,,,,,,,,
2524,0.00116,0.002,0.000212,450,450,0,11,1.50E-05,4.50E-05,31.6,-9.81,0,0.003,0,-1,15,1,0.6,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,50,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6_column1x50_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.23,0.23,30000000,0.83,0,0,0,0,0,CundallStrack,baseline,,,,,,,,,,,,,,,,,,,,,,,,,
2525,0.0012,0.002,0.000212,450,450,0,11,1.50E-05,4.50E-05,31.6,-9.81,0,0.003,0,-1,15,1,0.6,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,25,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6_column1x25_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.5,0.5,30000000,0.83,0,1,0,0,0,CundallStrack,without numerical damping on gravity,,,,,,,,,,,,,,,,,,,,,,,,,
2526,0.0012,0.002,0.000212,450,450,0,11,1.50E-05,4.50E-05,31.6,-9.81,0,0.003,0,-1,15,1,0.6,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,25,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6_column1x25_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.1,0.1,30000000,0.83,0,1,0,0,0,CundallStrack,without numerical damping on gravity,,,,,,,,,,,,,,,,,,,,,,,,,
2527,0.0012,0.002,0.000212,450,450,0,11,1.50E-05,4.50E-05,31.6,-9.81,0,0.003,0,-1,15,1,0.6,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,25,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6_column1x25_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.37,0.37,30000000,0.83,0,1,0,0,0,CundallStrack,without numerical damping on gravity,,,,,,,,,,,,,,,,,,,,,,,,,
2528,0.0012,0.002,0.000212,450,450,0,11,1.50E-05,4.50E-05,31.6,-9.81,0,0.003,0,-1,15,1,0.6,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,25,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6_column1x25_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.01,0.01,30000000,0.83,0,1,0,0,0,CundallStrack,without numerical damping on gravity,,,,,,,,,,,,,,,,,,,,,,,,,
2529,0.0012,0.002,0.000212,450,450,0,11,1.50E-05,4.50E-05,31.6,-9.81,0,0.003,0,-1,15,1,0.6,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,25,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6_column1x25_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.15,0.15,30000000,0.83,0,1,0,0,0,CundallStrack,without numerical damping on gravity,,,,,,,,,,,,,,,,,,,,,,,,,
2530,0.00116,0.002,0.000212,450,450,0,11,1.50E-05,4.50E-05,31.6,-9.81,0,0.003,0,-1,15,1,0.6,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,50,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6_column1x50_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.01,0.01,30000000,0.83,0,1,0,0,0,CundallStrack,"58 mm, without damping gravity",,,,,,,,,,,,,,,,,,,,,,,,,
2531,0.00116,0.002,0.000212,450,450,0,11,1.50E-05,4.50E-05,31.6,-9.81,0,0.003,0,-1,15,1,0.6,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,50,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6_column1x50_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.15,0.15,30000000,0.83,0,1,0,0,0,CundallStrack,baseline,,,,,,,,,,,,,,,,,,,,,,,,,
2532,0.00116,0.002,0.000212,450,450,0,11,1.50E-05,4.50E-05,31.6,-9.81,0,0.003,0,-1,15,1,0.6,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,50,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6_column1x50_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.1,0.1,30000000,0.83,0,1,0,0,0,CundallStrack,baseline,,,,,,,,,,,,,,,,,,,,,,,,,
2533,0.00116,0.002,0.000212,450,450,0,11,1.50E-05,4.50E-05,31.6,-9.81,0,0.003,0,-1,15,1,0.6,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,50,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6_column1x50_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.23,0.23,30000000,0.83,0,1,0,0,0,CundallStrack,baseline,,,,,,,,,,,,,,,,,,,,,,,,,
2534,0.00116,0.002,0.000212,450,450,0,11,1.50E-05,4.50E-05,31.6,-9.81,0,0.003,0,-1,15,1,0.6,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,50,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6_column1x50_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.37,0.37,30000000,0.83,0,1,0,0,0,CundallStrack,baseline,,,,,,,,,,,,,,,,,,,,,,,,,
2535,0.00116,0.002,0.000212,450,450,0,11,1.50E-05,4.50E-05,31.6,-9.81,0,0.003,0,-1,15,1,0.6,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,50,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6_column1x50_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.5,0.5,30000000,0.83,0,1,0,0,0,CundallStrack,baseline,,,,,,,,,,,,,,,,,,,,,,,,,
2536,0.0012,0.002,0.000212,450,450,0,12,1.50E-05,4.50E-05,31.6,-9.81,0,0.003,0,-1,15,1,0.6,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,25,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6_column1x25_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.23,0.23,30000000,0.83,0,1,0,0,0,CundallStrack,Like 2504 with without numerical damping on gravity,,,,,,,,,,,,,,,,,,,,,,,,,
2537,0.0012,0.002,0.000212,450,450,0,12,1.50E-05,4.50E-05,31.6,-9.81,0,0.003,0,-1,15,1,0.6,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,25,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6_column1x25_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.5,0.5,30000000,0.83,0,1,0,0,0,CundallStrack,Like 2536 different friction,,,,,,,,,,,,,,,,,,,,,,,,,
2538,0.0012,0.002,0.000212,450,450,0,12,1.50E-05,4.50E-05,31.6,-9.81,0,0.003,0,-1,15,1,0.6,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,25,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6_column1x25_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.1,0.1,30000000,0.83,0,1,0,0,0,CundallStrack,Like 2536 different friction,,,,,,,,,,,,,,,,,,,,,,,,,
2539,0.0012,0.002,0.000212,450,450,0,12,1.50E-05,4.50E-05,31.6,-9.81,0,0.003,0,-1,15,1,0.6,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,25,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6_column1x25_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.37,0.37,30000000,0.83,0,1,0,0,0,CundallStrack,Like 2536 different friction,,,,,,,,,,,,,,,,,,,,,,,,,
2540,0.0012,0.002,0.000212,450,450,0,12,1.50E-05,4.50E-05,31.6,-9.81,0,0.003,0,-1,15,1,0.6,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,25,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6_column1x25_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.01,0.01,30000000,0.83,0,1,0,0,0,CundallStrack,Like 2536 different friction,,,,,,,,,,,,,,,,,,,,,,,,,
2541,0.0012,0.002,0.000212,450,450,0,12,1.50E-05,4.50E-05,31.6,-9.81,0,0.003,0,-1,15,1,0.6,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,25,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6_column1x25_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.15,0.15,30000000,0.83,0,1,0,0,0,CundallStrack,Like 2536 different friction,,,,,,,,,,,,,,,,,,,,,,,,,
2542,0.0012,0.002,0.000212,450,450,0,12,1.50E-05,4.50E-05,31.6,-9.81,0,0.0045,0,-1,15,1,0.6,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,25,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6_column1x25_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.23,0.23,30000000,0.83,0,1,0,0,0,CundallStrack,Like 2504 with without numerical damping on gravity,,,,,,,,,,,,,,,,,,,,,,,,,
2543,0.0012,0.002,0.000212,450,450,0,12,1.50E-05,4.50E-05,31.6,-9.81,0,0.00675,0,-1,15,1,0.6,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,25,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6_column1x25_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.23,0.23,30000000,0.83,0,1,0,0,0,CundallStrack,Like 2504 with without numerical damping on gravity,,,,,,,,,,,,,,,,,,,,,,,,,
2544,0.0012,0.002,0.000212,450,450,0,12,1.50E-05,4.50E-05,31.6,-9.81,0,0.010125,0,-1,15,1,0.6,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,25,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6_column1x25_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.23,0.23,30000000,0.83,0,1,0,0,0,CundallStrack,Like 2504 with without numerical damping on gravity,,,,,,,,,,,,,,,,,,,,,,,,,
2545,0.0012,0.002,0.000212,450,450,0,12,1.50E-05,4.50E-05,31.6,-9.81,0,0.002,0,-1,15,1,0.6,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,25,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6_column1x25_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.23,0.23,30000000,0.83,0,1,0,0,0,CundallStrack,Like 2504 with without numerical damping on gravity,,,,,,,,,,,,,,,,,,,,,,,,,
2546,0.0012,0.002,0.000212,450,450,0,12,1.50E-05,4.50E-05,31.6,-9.81,0,0.001,0,-1,15,1,0.6,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,25,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6_column1x25_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.23,0.23,30000000,0.83,0,1,0,0,0,CundallStrack,Like 2504 with without numerical damping on gravity,,,,,,,,,,,,,,,,,,,,,,,,,
2547,0.0012,0.002,0.000212,450,450,0,12,1.50E-05,4.50E-05,31.6,-9.81,0,0.003,0,-1,15,1,0.6,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,25,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6_column1x25_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.23,0.23,94868329.81,0.83,0,1,0,0,0,CundallStrack,Like 2536 but higher E,,,,,,,,,,,,,,,,,,,,,,,,,
2548,0.0012,0.002,0.000212,450,450,0,12,1.50E-05,4.50E-05,31.6,-9.81,0,0.003,0,-1,15,1,0.6,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,25,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6_column1x25_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.23,0.23,300000000,0.83,0,1,0,0,0,CundallStrack,Like 2536 but higher E,,,,,,,,,,,,,,,,,,,,,,,,,
2549,0.0012,0.002,0.000212,450,450,0,12,1.50E-05,4.50E-05,31.6,-9.81,0,0.003,0,-1,15,1,0.6,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,25,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6_column1x25_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.23,0.23,9486832.981,0.83,0,1,0,0,0,CundallStrack,Like 2536 but higher E,,,,,,,,,,,,,,,,,,,,,,,,,
2550,0.0012,0.002,0.000212,450,450,0,12,1.50E-05,4.50E-05,31.6,-9.81,0,0.02,0,-1,15,1,0.6,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,25,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6_column1x25_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.23,0.23,30000000,0.83,0,1,0,0,0,CundallStrack,Like 2504 with without numerical damping on gravity,,,,,,,,,,,,,,,,,,,,,,,,,
2551,0.0012,0.002,0.000212,450,450,0,12,1.50E-05,4.50E-05,31.6,-9.81,0,0.04,0,-1,15,1,0.6,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,25,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6_column1x25_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.23,0.23,30000000,0.83,0,1,0,0,0,CundallStrack,Like 2504 with without numerical damping on gravity,,,,,,,,,,,,,,,,,,,,,,,,,
2552,0.0012,0.002,0.000212,450,450,0,12,1.50E-05,4.50E-05,31.6,-9.81,0,0.003,0,-1,15,1,0.6,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,50,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6__column2x25_pockets.csv,2,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.23,0.23,30000000,0.83,0,1,0,0,0,CundallStrack,Like 2536 but two columns,,,,,,,,,,,,,,,,,,,,,,,,,
2553,0.0012,0.002,0.000212,450,450,0,12,1.50E-05,4.50E-05,31.6,-9.81,0,0.003,0,-1,0,1,0.6,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,50,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6__column2x25_pockets.csv,2,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.23,0.23,30000000,0.83,0,1,0,0,0,CundallStrack,Like 2536 but two columns,,,,,,,,,,,,,,,,,,,,,,,,,
2554,0.0012,0.002,0.000212,450,450,0,12,1.50E-05,4.50E-05,31.6,-9.81,0,0.08,0,-1,15,1,0.6,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,25,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6_column1x25_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.23,0.23,30000000,0.83,0,1,0,0,0,CundallStrack,Like 2504 with without numerical damping on gravity,,,,,,,,,,,,,,,,,,,,,,,,,
2555,0.0012,0.002,0.000212,450,450,0,12,1.50E-05,4.50E-05,31.6,-9.81,0,0.003,0,-1,15,1,0.6,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,25,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6_column1x25_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.23,0.23,3000000,0.83,0,1,0,0,0,CundallStrack,Like 2536 but higher E,,,,,,,,,,,,,,,,,,,,,,,,,
2556,0.0012,0.002,0.000212,450,450,0,12,1.50E-05,4.50E-05,31.6,-9.81,0,0.003,0,-1,15,1,0.6,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,25,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6_column1x25_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.23,0.23,948683298.1,0.83,0,1,0,0,0,CundallStrack,Like 2536 but higher E,,,,,,,,,,,,,,,,,,,,,,,,,
2557,0.0012,0.002,0.000212,450,450,0,12,1.50E-05,4.50E-05,31.6,-9.81,0,0.003,0,-1,15,1,0.6,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,25,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6_column1x25_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.23,0.23,3000000000,0.83,0,1,0,0,0,CundallStrack,Like 2536 but higher E,,,,,,,,,,,,,,,,,,,,,,,,,
2558,0.0012,0.002,0.000212,450,450,0,12,1.50E-05,4.50E-05,31.6,-9.81,0,0.003,0,-1,15,1,0.6,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,25,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6_column1x25_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.23,0.23,200000000000,0.3,0,1,0,0,0,Hertz,Like 2504 with without numerical damping on gravity,,,,,,,,,,,,,,,,,,,,,,,,,
2559,0.0012,0.002,0.000212,450,450,0,12,4.50E-05,0.000135,31.6,-9.81,0,0.003,1,-1,15,1,0.55,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,25,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6_column1x25_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.23,0.23,200000000000,0.3,0,1,0,0,0,Hertz,Like 2504 with without numerical damping on gravity,,,,,,,,,,,,,,,,,,,,,,,,,
2560,0.0012,0.002,0.000212,450,450,0,12,1.50E-05,4.50E-05,31.6,-9.81,0,0.006,0,-1,15,1,0.6,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,25,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6_column1x25_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.23,0.23,948683298.1,0.83,0,1,0,0,0,CundallStrack,like 2556,,,,,,,,,,,,,,,,,,,,,,,,,
2561,0.0012,0.002,0.000212,450,450,0,12,1.50E-05,4.50E-05,31.6,-9.81,0,0.001,0,-1,15,1,0.6,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,25,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6_column1x25_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.23,0.23,948683298.1,0.83,0,1,0,0,0,CundallStrack,like 2556,,,,,,,,,,,,,,,,,,,,,,,,,
2562,0.0012,0.002,0.000212,450,450,0,12,1.50E-05,4.50E-05,31.6,-9.81,0,0.003,0,-1,15,1,0.6,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,25,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6_column1x25_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.1,0.1,948683298.1,0.83,0,1,0,0,0,CundallStrack,like 2556,,,,,,,,,,,,,,,,,,,,,,,,,
2563,0.0012,0.002,0.000212,450,450,0,12,1.50E-05,4.50E-05,31.6,-9.81,0,0.003,0,-1,15,1,0.6,-0.1,nan,nan,nan,nan,nan,nan,nan,8,arbitrary,25,Hollow2mmVertRibs6x6_modes.csv,Hollow2mmVertRibs_FE6x6_column1x25_pockets.csv,1,-1,nan,ImpactForce,nan,nan,uniform,0,1,0,0,0,0.5,0.5,948683298.1,0.83,0,1,0,0,0,CundallStrack,like 2556,,,,,,,,,,,,,,,,,,,,,,,,,
